"광고그룹 보고서(2026.05.12.~2026.05.18.),2416927"
캠페인유형,캠페인,광고그룹,일별,매체이름,PC/모바일 매체,검색/콘텐츠 매체,상세지역,노출수,클릭수,클릭률(%),평균 CPC,총비용,총 전환수,직접전환수,간접전환수,총 전환율(%),총 전환매출액(원),직접전환매출액(원),간접전환매출액(원),총 전환당비용(원),총 광고수익률(%),구매완료 전환수,구매완료 전환매출액(원),구매완료 광고수익률(%)
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.14.,네이버 통합검색 - 모바일,모바일,검색,경상북도 구미시,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,경상북도 안동시,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,경상북도 포항시 북구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,경상북도 포항시 북구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,광주광역시 동구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,광주광역시 북구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,광주광역시 서구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,국내 - 상세 위치 확인불가,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.14.,네이버 통합검색 - 모바일,모바일,검색,국내 - 상세 위치 확인불가,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,국내 - 상세 위치 확인불가,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,국내 - 상세 위치 확인불가,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,국내 - 상세 위치 확인불가,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,대구광역시 남구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,대구광역시 달서구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,대구광역시 동구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.18.,네이버 통합검색 - 모바일,모바일,검색,대구광역시 북구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,대구광역시 수성구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.14.,네이버 통합검색 - 모바일,모바일,검색,대구광역시 중구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.18.,네이버 통합검색 - 모바일,모바일,검색,대전광역시 중구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,대한민국외,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,부산광역시 기장군,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.14.,네이버 통합검색 - 모바일,모바일,검색,부산광역시 사하구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,부산광역시 연제구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.18.,네이버 통합검색 - 모바일,모바일,검색,부산광역시 연제구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,부산광역시 영도구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 강남구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 관악구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 도봉구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 동작구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 서초구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 송파구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 양천구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 양천구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 영등포구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.18.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 영등포구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 용산구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 중구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.14.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 중구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 중구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 중구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 중구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.18.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 중구,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,서울특별시 중랑구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,세종특별자치시,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,울산광역시 북구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,울산광역시 중구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,인천광역시 부평구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,인천광역시 연수구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,인천광역시 중구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,전라남도 광양시,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,전북특별자치도 정읍시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,제주특별자치도 서귀포시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,제주특별자치도 제주시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,충청남도 아산시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.14.,네이버 통합검색 - 모바일,모바일,검색,충청남도 천안시 서북구,2,2,100,619,1239,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,충청남도 천안시 서북구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,충청남도 천안시 서북구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,충청북도 청주시 서원구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,충청북도 청주시 흥덕구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,충청북도 충주시,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A20 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,충청북도 충주시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.18.,네이버 통합검색 - PC,PC,검색,경기도 안산시 상록구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.18.,네이버 통합검색 - PC,PC,검색,서울특별시 관악구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.18.,네이버 통합검색 - PC,PC,검색,서울특별시 성동구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.18.,네이버 통합검색 - PC,PC,검색,서울특별시 영등포구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.18.,네이버 통합검색 - PC,PC,검색,서울특별시 용산구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.18.,네이버 통합검색 - PC,PC,검색,전라남도 여수시,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,강원특별자치도 원주시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.18.,네이버 통합검색 - 모바일,모바일,검색,강원특별자치도 춘천시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.18.,네이버 통합검색 - 모바일,모바일,검색,경기도 가평군,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,경기도 고양시 덕양구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.18.,네이버 통합검색 - 모바일,모바일,검색,경기도 고양시 덕양구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,경기도 고양시 일산동구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,경기도 고양시 일산서구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.18.,네이버 통합검색 - 모바일,모바일,검색,경기도 고양시 일산서구,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,경기도 광주시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.14.,네이버 통합검색 - 모바일,모바일,검색,경기도 광주시,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,경기도 광주시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.14.,네이버 통합검색 - 모바일,모바일,검색,경기도 구리시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,경기도 김포시,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,경기도 부천시 소사구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,경기도 부천시 오정구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,경기도 부천시 원미구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,경기도 수원시 권선구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,경기도 수원시 영통구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,경기도 수원시 영통구,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.14.,네이버 통합검색 - 모바일,모바일,검색,경기도 수원시 장안구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,경기도 수원시 팔달구,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,경기도 시흥시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.18.,네이버 통합검색 - 모바일,모바일,검색,경기도 시흥시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.14.,네이버 통합검색 - 모바일,모바일,검색,경기도 안산시 상록구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,경기도 안양시 만안구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,경기도 용인시 기흥구,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,경기도 용인시 수지구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,경기도 용인시 처인구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,경기도 의정부시,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.18.,네이버 통합검색 - 모바일,모바일,검색,경기도 의정부시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,경기도 파주시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,경기도 하남시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.14.,네이버 통합검색 - 모바일,모바일,검색,경기도 화성시 동탄구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,경기도 화성시 동탄구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,경기도 화성시 병점구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.14.,네이버 통합검색 - 모바일,모바일,검색,경상남도 거제시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,경상남도 김해시,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,경상남도 밀양시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,경상남도 양산시,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.16.,네이버 통합검색 - 모바일,모바일,검색,경상남도 양산시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.14.,네이버 통합검색 - 모바일,모바일,검색,경상남도 창원시 마산합포구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,경상남도 창원시 성산구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.18.,네이버 통합검색 - 모바일,모바일,검색,경상남도 창원시 성산구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.13.,네이버 통합검색 - 모바일,모바일,검색,경상남도 창원시 의창구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.15.,네이버 통합검색 - 모바일,모바일,검색,경상남도 창원시 진해구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
파워링크,쉐라폰 파워링크 MOB,갤럭시A30 키워드 MOB,2026.05.17.,네이버 통합검색 - 모바일,모바일,검색,경상남도 창원시 진해구,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
